TipoInstituicao,CodInst,AnoMes,NomeRelatorio,NumeroRelatorio,Grupo,Conta,NomeColuna,DescricaoColuna,Saldo,NomeBanco
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira,141849,"Resultado com Derivativos 
(i)",[7158000003]+ [8155000005],79060523.9499998,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira,141850,"Outros Resultados de Intermediação Financeira 
(j)",[7144000000]+ [7191000008]+ [7191540001]+ [7191700009]+ [7192012002]+ [7192014000]+ [7192019005]+ [7192500002]+ [7199111009]+ [7199119001]+ [7199149002]+ [7199319007]+ [7199388007]+ [7199399003]+ [7199419000]+ [7199449001]+ [8191540000]+ [8199111008]+ [8199119000]+ [8199149001]+ [8199319006]+ [8199349007]+ [8199388006]+ [8199419009]+ [8199449000],66120217.97,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira,141851,"Resultado de Intermediação Financeira 
(k) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h) + (i) + (j)","Somatório das Rendas de Aplicações Interfinanceiras de Liquidez, Rendas de Títulos e Valores Mobiliários, Rendas de Operações de Crédito, Rendas de Arrendamento Financeiro, Rendas de Outras Operações com Características de Concessão de Crédito, Resultado com Perda Esperada, Despesas de Captações, Despesas de Instrumentos de Dívida Elegíveis a Capital, Resultado com Derivativos e Outros Resultados de Intermediação Financeira",93547079.5099997,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Despesas de Captações,141843,"Despesa de Juros com Captações 
(g1)",[8110000002]+ [8120000009]- [8115020001]- [8118500009]- [8119110003]- [8119120000]- [8119130007],-874922498.08,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Despesas de Captações,141844,"Ajuste de Variação Cambial de Captações 
(g2)",[7199141000]+ [7199142009]+ [7199143905]+ [7199144007]+ [8199141009]+ [8199142008]+ [8199143904]+ [8199145005],469440.0,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Despesas de Captações,141845,"Ajuste de Hedge de Valor Justo de Captações 
(g3)",[7199441009]+ [7199442101]+ [7199443904]+ [7199444006]+ [8199441008]+ [8199442007]+ [8199443903]+ [8199444005],-11183769.0,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Despesas de Captações,141846,"Outros Resultados de Captações 
(g4)",[8118500009]+ [8191200003]+ [8198600008],-6931801.86,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Despesas de Captações,141847,"Despesas de Captações 
(g)","Somatório de Despesa de Juros, Ajuste de Variação Cambial, Ajuste a Valor Justo, Ajuste de Hedge de Valor Justo e Outros Resultados de Captações",-892568628.94,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Rendas de Aplicações Interfinanceiras de Liquidez,141821,"Receita de Juros com Aplicações Interfinanceiras de Liquidez 
(a1)",[7141000003]+ [7142000002]+ [8115020001],22061212.52,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Rendas de Aplicações Interfinanceiras de Liquidez,141822,"Ajuste de Variação Cambial de Aplicações Interfinanceiras de Liquidez 
(a2)",[7199112008]+ [8199112007],51833545.49,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Rendas de Aplicações Interfinanceiras de Liquidez,141823,"Ajuste a Valor Justo e Ajuste de Hedge de Valor Justo de Aplicações Interfinanceiras de Liquidez 
(a3)",[7199312004]+ [7199342005]+ [7199412007]+ [7199442204]+ [7199442307]+ [8199312003]+[8199342004]+ [8199412006],0.0,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Rendas de Aplicações Interfinanceiras de Liquidez,141825,"Rendas de Aplicações Interfinanceiras de Liquidez 
(a)","Somatório de Receita de Juros, Ajuste de Variação Cambial, Ajuste a Valor Justo e Ajuste de Hedge de Valor Justo de Aplicações Interfinanceiras de Liquidez",73894758.01,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Rendas de Operações de Crédito,141831,"Receita de Juros com Operações de Crédito 
(c1)",[7110000003],598538296.8,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Rendas de Operações de Crédito,141832,"Ajuste de Variação Cambial de Operações de Crédito 
(c2)",[7199116004]+ [8199116003],-99163027.13,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Rendas de Operações de Crédito,141833,"Ajuste a Valor Justo e Ajuste de Hedge de Valor Justo de Operações de Crédito 
(c3)",[7199316000]+ [7199416003]+ [8199316009]+ [8199416002],-4418748.0,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Rendas de Operações de Crédito,141834,"Outros Resultados de Operações de Crédito 
(c4)",[7191510000]+ [7192016008]+ [8191510009]+ [8195000003]+ [8195210006],-43887482.63,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Rendas de Operações de Crédito,141835,"Rendas de Operações de Crédito 
(c)","Somatório de Receita de Juros, Ajuste de Variação Cambial, Ajuste a Valor Justo, Ajuste de Hedge de Valor Justo e Outros Resultados de Operações de Crédito",451069039.04,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Rendas de Títulos e Valores Mobiliários,141826,"Receita de Juros com TVM 
(b1)",[7151000000]+ [7151500005]+ [7194000005],184107123.73,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Rendas de Títulos e Valores Mobiliários,141827,"Ajuste de Variação Cambial de TVM 
(b2)",[7199113007]+ [8199113006],0.0,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Rendas de Títulos e Valores Mobiliários,141828,"Ajuste a Valor Justo e Ajuste de Hedge de Valor Justo de TVM 
(b3)",[7199313003]+ [7199413006]+ [8199313002]+ [8199413005],-12764870.4,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Rendas de Títulos e Valores Mobiliários,141829,"Outros Resultados de TVM 
(b4)",[7151300009]+ [7152000009]+  [7154000007]+ [7155000006]+ [7157500009]+ [7192013001]+  [8152000008]+ [8153000007],105762479.73,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Rendas de Títulos e Valores Mobiliários,141830,"Rendas de Títulos e Valores Mobiliários 
(b)","Somatório de Receita de Juros, Ajuste de Variação Cambial, Ajuste a Valor Justo, Ajuste de Hedge de Valor Justo e Outros Resultados de Títulos e Valores Mobiliários",277104733.06,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Resultado com Perda Esperada,141838,"Resultado com Perda Esperada de Aplicações Interfinanceiras de Liquidez 
(f1)",[7199212001]+ [8199212000],-5530.4,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Resultado com Perda Esperada,141839,"Resultado com Perda Esperada de TVM 
(f2)",[7199213000]+ [8199213009],-422875.06,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Resultado com Perda Esperada,141840,"Resultado com Perda Esperada de Operações de Crédito 
(f3)",[7199216007]+ [8199216006],74973862.21,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Resultado com Perda Esperada,141841,"Resultado com Perda Esperada de Outros Ativos Geradores de Renda 
(f6)",[7199214906]+ [7199219901]+ [8199214905]+ [8199219900],-11115255.88,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Resultado com Perda Esperada,141842,"Resultado com Perda Esperada 
(f)","Somatório do Resultado com Perdas Esperadas de Aplicações Interfinanceiras de Liquidez, TVM, Operações de Crédito e Outros Ativos Geradores de Renda",63430200.87,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Resultado com Perda Esperada,142851,"Resultado com Perda Esperada de Arrendamento 
(f4)",[7199217006]+ [8199217005],0.0,Banco Original
3,92894922,202509,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Resultado com Perda Esperada,142852,"Resultado com Perda Esperada de Outras Operações com Características de Concessão de Crédito
(f5)",[7199218005]+ [8199218004],0.0,Banco Original
1,C0080367,201903,Informações de Capital,5,,79658,"Exposição Total 
(j)","Exposição Total, sem ponderação de risco, conforme definido na Circular n° 3.748 de 27 de fevereiro de 2015",2661266242.88,Banco Master
1,C0080367,201903,Informações de Capital,5,,79659,"Índice de Capital Principal 
(k) = (a) / (i)",Relação entre Capital Principal e Ativos ponderados pelo risco,0.0246475811996763,Banco Master
1,C0080367,201903,Informações de Capital,5,,79660,"Índice de Capital Nível I 
(l) = (c) / (i)",Relação entre o Patrimônio de Referência Nível I e os Ativos ponderados pelo risco,0.0246475811996763,Banco Master
1,C0080367,201903,Informações de Capital,5,,79661,"Razão de Alavancagem 
(n) = (c) / (j)",Relação entre o Patrimônio de Referência de Nível I e a Exposição Total,0.0180703580555538,Banco Master
1,C0080367,201903,Informações de Capital,5,,79662,"Índice de Imobilização 
(o)",Relação entre Ativo Permanente e Patrimônio de Referência,0.356875976200315,Banco Master
1,C0080367,201903,Informações de Capital,5,,79664,"Índice de Basileia 
(m) = (e) / (i)",Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.0246475811996763,Banco Master
1,C0080367,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA),79650,"RWA para Risco de Crédito 
(f)",Parcela dos ativos ponderados pelo risco (RWA) referente à exposição ao risco de crédito,1727965418.12,Banco Master
1,C0080367,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA),79656,"RWA para Risco Operacional 
(h)",Parcela do RWA referente à exposição ao risco operacional,137915908.25,Banco Master
1,C0080367,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA),79665,"Ativos Ponderados pelo Risco (RWA) 
(i) = (f) + (g) + (h)","Corresponde à soma das parcelas referentes à exposição aos riscos de Crédito, de Mercado e Operacional",1951105607.5,Banco Master
1,C0080367,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79651,"RWA para Risco de Mercado 
(g) = (g1) + (g2) + (g3) + (g4)",Parcela do RWA referente à exposição ao risco de mercado,85224281.13,Banco Master
1,C0080367,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79652,"RWAcam 
(g1)","Parcela do RWA referente às exposições em ouro, em moeda estrangeira e em ativos sujeitos à variação cambial",11538922.5,Banco Master
1,C0080367,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79653,"RWAcom 
(g2)",Parcela do RWA referente ao risco das operações sujeitas à variação do preço de mercadorias (commodities),0.0,Banco Master
1,C0080367,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79654,"RWAjur 
(g3)",Parcela do RWA referente às exposições sujeitas à variação de taxas de juros e cupons,1657659.88,Banco Master
1,C0080367,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79655,"RWAacs 
(g4)",Parcela do RWA referente ao risco das operações sujeitas à variação do preço de ações,72027698.75,Banco Master
1,C0080367,201903,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA,79648,"Capital Nível II 
(d)","Parcela do capital composta por instrumentos subordinados, elegíveis como patrimônio regulatório, aptos a absorver perdas durante o funcionamento da instituição",0.0,Banco Master
1,C0080367,201903,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,48090033.89,Banco Master
1,C0080367,201903,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA - Patrimônio de Referência Nível I para Comparação com RWA,79645,"Capital Principal para Comparação com RWA 
(a)",Parcela do capital de melhor qualidade e imediatamente disponível para absorver perdas,48090033.89,Banco Master
1,C0080367,201903,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA - Patrimônio de Referência Nível I para Comparação com RWA,79646,"Capital Complementar 
(b)","Instrumentos de capital e dívida perpétuos, elegíveis como patrimônio regulatório",0.0,Banco Master
1,C0080367,201903,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA - Patrimônio de Referência Nível I para Comparação com RWA,79647,"Patrimônio de Referência Nível I para Comparação com RWA 
(c) = (a) + (b)",Parcela do capital formada pela soma das parcelas do Capital Principal e Capital Complementar,48090033.89,Banco Master
1,C0080374,201903,Informações de Capital,5,,79658,"Exposição Total 
(j)","Exposição Total, sem ponderação de risco, conforme definido na Circular n° 3.748 de 27 de fevereiro de 2015",9823712283.13,Banco Pine
1,C0080374,201903,Informações de Capital,5,,79659,"Índice de Capital Principal 
(k) = (a) / (i)",Relação entre Capital Principal e Ativos ponderados pelo risco,0.108784890965831,Banco Pine
1,C0080374,201903,Informações de Capital,5,,79660,"Índice de Capital Nível I 
(l) = (c) / (i)",Relação entre o Patrimônio de Referência Nível I e os Ativos ponderados pelo risco,0.108784890965831,Banco Pine
1,C0080374,201903,Informações de Capital,5,,79661,"Razão de Alavancagem 
(n) = (c) / (j)",Relação entre o Patrimônio de Referência de Nível I e a Exposição Total,0.0637968802339879,Banco Pine
1,C0080374,201903,Informações de Capital,5,,79662,"Índice de Imobilização 
(o)",Relação entre Ativo Permanente e Patrimônio de Referência,0.199879367724906,Banco Pine
1,C0080374,201903,Informações de Capital,5,,79664,"Índice de Basileia 
(m) = (e) / (i)",Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.123173317169592,Banco Pine
1,C0080374,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA),79650,"RWA para Risco de Crédito 
(f)",Parcela dos ativos ponderados pelo risco (RWA) referente à exposição ao risco de crédito,5069606025.45,Banco Pine
1,C0080374,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA),79656,"RWA para Risco Operacional 
(h)",Parcela do RWA referente à exposição ao risco operacional,363765820.63,Banco Pine
1,C0080374,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA),79665,"Ativos Ponderados pelo Risco (RWA) 
(i) = (f) + (g) + (h)","Corresponde à soma das parcelas referentes à exposição aos riscos de Crédito, de Mercado e Operacional",5761114346.08,Banco Pine
1,C0080374,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79651,"RWA para Risco de Mercado 
(g) = (g1) + (g2) + (g3) + (g4)",Parcela do RWA referente à exposição ao risco de mercado,327742500.0,Banco Pine
1,C0080374,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79652,"RWAcam 
(g1)","Parcela do RWA referente às exposições em ouro, em moeda estrangeira e em ativos sujeitos à variação cambial",2380000.0,Banco Pine
1,C0080374,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79653,"RWAcom 
(g2)",Parcela do RWA referente ao risco das operações sujeitas à variação do preço de mercadorias (commodities),0.0,Banco Pine
1,C0080374,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79654,"RWAjur 
(g3)",Parcela do RWA referente às exposições sujeitas à variação de taxas de juros e cupons,325362500.0,Banco Pine
1,C0080374,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79655,"RWAacs 
(g4)",Parcela do RWA referente ao risco das operações sujeitas à variação do preço de ações,0.0,Banco Pine
1,C0080374,201903,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA,79648,"Capital Nível II 
(d)","Parcela do capital composta por instrumentos subordinados, elegíveis como patrimônio regulatório, aptos a absorver perdas durante o funcionamento da instituição",82893368.62,Banco Pine
1,C0080374,201903,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,709615564.6,Banco Pine
1,C0080374,201903,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA - Patrimônio de Referência Nível I para Comparação com RWA,79645,"Capital Principal para Comparação com RWA 
(a)",Parcela do capital de melhor qualidade e imediatamente disponível para absorver perdas,626722195.98,Banco Pine
1,C0080374,201903,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA - Patrimônio de Referência Nível I para Comparação com RWA,79646,"Capital Complementar 
(b)","Instrumentos de capital e dívida perpétuos, elegíveis como patrimônio regulatório",0.0,Banco Pine
1,C0080374,201903,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA - Patrimônio de Referência Nível I para Comparação com RWA,79647,"Patrimônio de Referência Nível I para Comparação com RWA 
(c) = (a) + (b)",Parcela do capital formada pela soma das parcelas do Capital Principal e Capital Complementar,626722195.98,Banco Pine
1,C0080903,201903,Informações de Capital,5,,79658,"Exposição Total 
(j)","Exposição Total, sem ponderação de risco, conforme definido na Circular n° 3.748 de 27 de fevereiro de 2015",11083421174.55,Banco Original
1,C0080903,201903,Informações de Capital,5,,79659,"Índice de Capital Principal 
(k) = (a) / (i)",Relação entre Capital Principal e Ativos ponderados pelo risco,0.130407463132614,Banco Original
1,C0080903,201903,Informações de Capital,5,,79660,"Índice de Capital Nível I 
(l) = (c) / (i)",Relação entre o Patrimônio de Referência Nível I e os Ativos ponderados pelo risco,0.130407463132614,Banco Original
1,C0080903,201903,Informações de Capital,5,,79661,"Razão de Alavancagem 
(n) = (c) / (j)",Relação entre o Patrimônio de Referência de Nível I e a Exposição Total,0.107660627117551,Banco Original
1,C0080903,201903,Informações de Capital,5,,79662,"Índice de Imobilização 
(o)",Relação entre Ativo Permanente e Patrimônio de Referência,0.0545081006733122,Banco Original
1,C0080903,201903,Informações de Capital,5,,79664,"Índice de Basileia 
(m) = (e) / (i)",Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.130407463132614,Banco Original
1,C0080903,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA),79650,"RWA para Risco de Crédito 
(f)",Parcela dos ativos ponderados pelo risco (RWA) referente à exposição ao risco de crédito,6855495827.58,Banco Original
1,C0080903,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA),79656,"RWA para Risco Operacional 
(h)",Parcela do RWA referente à exposição ao risco operacional,977907931.34,Banco Original
1,C0080903,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA),79665,"Ativos Ponderados pelo Risco (RWA) 
(i) = (f) + (g) + (h)","Corresponde à soma das parcelas referentes à exposição aos riscos de Crédito, de Mercado e Operacional",9150151729.02,Banco Original
1,C0080903,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79651,"RWA para Risco de Mercado 
(g) = (g1) + (g2) + (g3) + (g4)",Parcela do RWA referente à exposição ao risco de mercado,1316747970.1,Banco Original
1,C0080903,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79652,"RWAcam 
(g1)","Parcela do RWA referente às exposições em ouro, em moeda estrangeira e em ativos sujeitos à variação cambial",47248663.1,Banco Original
1,C0080903,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79653,"RWAcom 
(g2)",Parcela do RWA referente ao risco das operações sujeitas à variação do preço de mercadorias (commodities),0.0,Banco Original
1,C0080903,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79654,"RWAjur 
(g3)",Parcela do RWA referente às exposições sujeitas à variação de taxas de juros e cupons,199309025.75,Banco Original
1,C0080903,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79655,"RWAacs 
(g4)",Parcela do RWA referente ao risco das operações sujeitas à variação do preço de ações,1070190281.25,Banco Original
1,C0080903,201903,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA,79648,"Capital Nível II 
(d)","Parcela do capital composta por instrumentos subordinados, elegíveis como patrimônio regulatório, aptos a absorver perdas durante o funcionamento da instituição",0.0,Banco Original
1,C0080903,201903,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,1193248074.26,Banco Original
1,C0080903,201903,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA - Patrimônio de Referência Nível I para Comparação com RWA,79645,"Capital Principal para Comparação com RWA 
(a)",Parcela do capital de melhor qualidade e imediatamente disponível para absorver perdas,1193248074.26,Banco Original
1,C0080903,201903,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA - Patrimônio de Referência Nível I para Comparação com RWA,79646,"Capital Complementar 
(b)","Instrumentos de capital e dívida perpétuos, elegíveis como patrimônio regulatório",0.0,Banco Original
1,C0080903,201903,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA - Patrimônio de Referência Nível I para Comparação com RWA,79647,"Patrimônio de Referência Nível I para Comparação com RWA 
(c) = (a) + (b)",Parcela do capital formada pela soma das parcelas do Capital Principal e Capital Complementar,1193248074.26,Banco Original
1,C0080996,201903,Informações de Capital,5,,79658,"Exposição Total 
(j)","Exposição Total, sem ponderação de risco, conforme definido na Circular n° 3.748 de 27 de fevereiro de 2015",6509328386.9,Banco Inter
1,C0080996,201903,Informações de Capital,5,,79659,"Índice de Capital Principal 
(k) = (a) / (i)",Relação entre Capital Principal e Ativos ponderados pelo risco,0.256713080343381,Banco Inter
1,C0080996,201903,Informações de Capital,5,,79660,"Índice de Capital Nível I 
(l) = (c) / (i)",Relação entre o Patrimônio de Referência Nível I e os Ativos ponderados pelo risco,0.256713080343381,Banco Inter
1,C0080996,201903,Informações de Capital,5,,79661,"Razão de Alavancagem 
(n) = (c) / (j)",Relação entre o Patrimônio de Referência de Nível I e a Exposição Total,0.13996351577584,Banco Inter
1,C0080996,201903,Informações de Capital,5,,79662,"Índice de Imobilização 
(o)",Relação entre Ativo Permanente e Patrimônio de Referência,0.0351199479607569,Banco Inter
1,C0080996,201903,Informações de Capital,5,,79664,"Índice de Basileia 
(m) = (e) / (i)",Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.256713080343381,Banco Inter
1,C0080996,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA),79650,"RWA para Risco de Crédito 
(f)",Parcela dos ativos ponderados pelo risco (RWA) referente à exposição ao risco de crédito,2782763623.91,Banco Inter
1,C0080996,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA),79656,"RWA para Risco Operacional 
(h)",Parcela do RWA referente à exposição ao risco operacional,635929845.0,Banco Inter
1,C0080996,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA),79665,"Ativos Ponderados pelo Risco (RWA) 
(i) = (f) + (g) + (h)","Corresponde à soma das parcelas referentes à exposição aos riscos de Crédito, de Mercado e Operacional",3548975709.19,Banco Inter
1,C0080996,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79651,"RWA para Risco de Mercado 
(g) = (g1) + (g2) + (g3) + (g4)",Parcela do RWA referente à exposição ao risco de mercado,130282240.28,Banco Inter
1,C0080996,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79652,"RWAcam 
(g1)","Parcela do RWA referente às exposições em ouro, em moeda estrangeira e em ativos sujeitos à variação cambial",62178987.65,Banco Inter
1,C0080996,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79653,"RWAcom 
(g2)",Parcela do RWA referente ao risco das operações sujeitas à variação do preço de mercadorias (commodities),2220855.0,Banco Inter
1,C0080996,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79654,"RWAjur 
(g3)",Parcela do RWA referente às exposições sujeitas à variação de taxas de juros e cupons,57667340.5,Banco Inter
1,C0080996,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79655,"RWAacs 
(g4)",Parcela do RWA referente ao risco das operações sujeitas à variação do preço de ações,8215057.13,Banco Inter
1,C0080996,201903,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA,79648,"Capital Nível II 
(d)","Parcela do capital composta por instrumentos subordinados, elegíveis como patrimônio regulatório, aptos a absorver perdas durante o funcionamento da instituição",0.0,Banco Inter
1,C0080996,201903,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,911068486.37,Banco Inter
1,C0080996,201903,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA - Patrimônio de Referência Nível I para Comparação com RWA,79645,"Capital Principal para Comparação com RWA 
(a)",Parcela do capital de melhor qualidade e imediatamente disponível para absorver perdas,911068486.37,Banco Inter
1,C0080996,201903,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA - Patrimônio de Referência Nível I para Comparação com RWA,79646,"Capital Complementar 
(b)","Instrumentos de capital e dívida perpétuos, elegíveis como patrimônio regulatório",0.0,Banco Inter
1,C0080996,201903,Informações de Capital,5,Patrimônio de Referência para Comparação com o RWA - Patrimônio de Referência Nível I para Comparação com RWA,79647,"Patrimônio de Referência Nível I para Comparação com RWA 
(c) = (a) + (b)",Parcela do capital formada pela soma das parcelas do Capital Principal e Capital Complementar,911068486.37,Banco Inter
1,C0081744,201903,Informações de Capital,5,,79658,"Exposição Total 
(j)","Exposição Total, sem ponderação de risco, conforme definido na Circular n° 3.748 de 27 de fevereiro de 2015",28352262617.39,Banco Daycoval
1,C0081744,201903,Informações de Capital,5,,79659,"Índice de Capital Principal 
(k) = (a) / (i)",Relação entre Capital Principal e Ativos ponderados pelo risco,0.15345825029021,Banco Daycoval
1,C0081744,201903,Informações de Capital,5,,79660,"Índice de Capital Nível I 
(l) = (c) / (i)",Relação entre o Patrimônio de Referência Nível I e os Ativos ponderados pelo risco,0.15345825029021,Banco Daycoval
1,C0081744,201903,Informações de Capital,5,,79661,"Razão de Alavancagem 
(n) = (c) / (j)",Relação entre o Patrimônio de Referência de Nível I e a Exposição Total,0.120145506186891,Banco Daycoval
1,C0081744,201903,Informações de Capital,5,,79662,"Índice de Imobilização 
(o)",Relação entre Ativo Permanente e Patrimônio de Referência,0.258597855104916,Banco Daycoval
1,C0081744,201903,Informações de Capital,5,,79664,"Índice de Basileia 
(m) = (e) / (i)",Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.160218638631433,Banco Daycoval
1,C0081744,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA),79650,"RWA para Risco de Crédito 
(f)",Parcela dos ativos ponderados pelo risco (RWA) referente à exposição ao risco de crédito,18658557127.86,Banco Daycoval
1,C0081744,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA),79656,"RWA para Risco Operacional 
(h)",Parcela do RWA referente à exposição ao risco operacional,1160267941.63,Banco Daycoval
1,C0081744,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA),79665,"Ativos Ponderados pelo Risco (RWA) 
(i) = (f) + (g) + (h)","Corresponde à soma das parcelas referentes à exposição aos riscos de Crédito, de Mercado e Operacional",22197548435.93,Banco Daycoval
1,C0081744,201903,Informações de Capital,5,Ativos Ponderados pelo Risco (RWA) - RWA para Risco de Mercado,79651,"RWA para Risco de Mercado 
(g) = (g1) + (g2) + (g3) + (g4)",Parcela do RWA referente à exposição ao risco de mercado,2378723366.44,Banco Daycoval
